"NDB_No","Nutr_No","Isfl_Val","SD","n","Min","Max","CC","DataSrc_ID"
"11141","711","0.0","","1.0","0.0","0.0","B","50"
"11141","713","0.0","","1.0","0.0","0.0","B","50"
"11142","710","0.0","","1.0","0.0","0.0","B","50"
"11142","711","0.0","","1.0","0.0","0.0","B","50"
"11142","713","0.0","","1.0","0.0","0.0","B","50"
"11143","710","0.0","","1.0","0.0","0.0","B","50"
"11143","711","0.0","","1.0","0.0","0.0","B","50"
"11143","713","0.0","","1.0","0.0","0.0","B","50"
"11144","710","0.0","","1.0","0.0","0.0","B","50"
"11144","711","0.0","","1.0","0.0","0.0","B","50"
"11144","713","0.0","","1.0","0.0","0.0","B","50"
"11152","710","0.0","","1.0","0.0","0.0","B","50"
"11152","711","0.0","","1.0","0.0","0.0","B","50"
"11152","713","0.0","","1.0","0.0","0.0","B","50"
"11161","710","0.0","","1.0","0.0","0.0","D","31"
"11161","711","0.0","","1.0","0.0","0.0","D","31"
"11161","713","0.0","","1.0","0.0","0.0","D","31"
"11162","710","0.0","","1.0","0.0","0.0","D","89"
"11162","711","0.0","","1.0","0.0","0.0","D","89"
"11162","712","0.0","","1.0","0.0","0.0","D","89"
"11162","713","0.0","","1.0","0.0","0.0","D","89"
"11162","715","0.0","","1.0","0.0","0.0","","89"
"11162","716","0.0015","","1.0","0.0015","0.0015","","89"
"11167","710","0.0","0.0","2.0","0.0","0.0","C","31,50"
"11167","711","0.0","0.0","2.0","0.0","0.0","C","31,50"
"11167","713","0.0","0.0","2.0","0.0","0.0","C","31,50"
"11168","710","0.0","0.0","2.0","0.0","0.0","C","50,89"
"11168","711","0.0","0.0","2.0","0.0","0.0","C","50,89"
"11168","712","0.0","","1.0","0.0","0.0","C","89"
"11168","713","0.005","0.007071067811865475","2.0","0.0","0.01","C","50,89"
"11168","715","1.0E-4","","1.0","1.0E-4","1.0E-4","","89"
"11168","716","0.0","","1.0","0.0","0.0","","89"
"11203","710","0.0","","1.0","0.0","0.0","B","50"
"11203","711","0.0","","1.0","0.0","0.0","B","50"
"11203","713","0.0","","1.0","0.0","0.0","B","50"
"11205","710","0.0","","1.0","0.0","0.0","B","50"
"11205","711","0.0","","1.0","0.0","0.0","B","50"
"11205","713","0.0","","1.0","0.0","0.0","B","50"
"11206","710","0.0","0.0","2.0","0.0","0.0","C","31,50"
"11206","711","0.0","0.0","2.0","0.0","0.0","C","31,50"
"11206","713","0.0","0.0","2.0","0.0","0.0","C","31,50"
"11209","710","0.0","","1.0","0.0","0.0","B","50"
"11209","711","0.0","","1.0","0.0","0.0","B","50"
"11209","713","0.0","","1.0","0.0","0.0","B","50"
"11210","710","0.0","","1.0","0.0","0.0","B","50"
"11210","711","0.0","","1.0","0.0","0.0","B","50"
"11210","713","0.0","","1.0","0.0","0.0","B","50"
"11215","710","0.005","0.007071067811865475","2.0","0.0","0.01","C","31,89"
"11215","711","0.015","0.007071067811865475","2.0","0.01","0.02","C","31,89"
"11215","712","0.0","","1.0","0.0","0.0","C","89"
"11215","713","0.02","0.0","2.0","0.02","0.02","C","31,89"
"11215","714","0.05","","1.0","0.05","0.05","","31"
"11215","715","4.0E-4","5.65685424949238E-4","2.0","0.0","8.0E-4","","31,89"
"11215","716","5.0E-5","7.071067811865475E-5","2.0","0.0","1.0E-4","","31,89"
"11233","710","0.0","","1.0","0.0","0.0","D","31"
"11233","711","0.0","","1.0","0.0","0.0","D","31"
"11233","713","0.0","","1.0","0.0","0.0","D","31"
"11246","710","0.0","","1.0","0.0","0.0","B","50"
"11246","711","0.0","","1.0","0.0","0.0","B","50"
"11246","713","0.0","","1.0","0.0","0.0","B","50"
"11247","710","0.0","","1.0","0.0","0.0","B","50"
"11247","711","0.0","","1.0","0.0","0.0","B","50"
"11247","713","0.0","","1.0","0.0","0.0","B","50"
"11251","710","0.0","","1.0","0.0","0.0","D","89"
"11251","711","0.0","","1.0","0.0","0.0","D","89"
"11251","712","0.0","","1.0","0.0","0.0","D","89"
"11251","713","0.0","","1.0","0.0","0.0","D","89"
"11251","715","1.0E-4","","1.0","1.0E-4","1.0E-4","","89"
"11251","716","1.0E-4","","1.0","1.0E-4","1.0E-4","","89"
"11252","710","0.0","0.0","3.0","0.0","0.0","B","31,50"
"11252","711","0.0","0.0","3.0","0.0","0.0","B","31,50"
"11252","713","0.0","0.0","3.0","0.0","0.0","B","31,50"
"11260","710","0.0","0.0","2.0","0.0","0.0","C","31,50"
"11260","711","0.0","0.0","2.0","0.0","0.0","C","31,50"
"11260","713","0.0","0.0","2.0","0.0","0.0","C","31,50"
"11261","710","0.0","","1.0","0.0","0.0","B","50"
"11261","711","0.0","","1.0","0.0","0.0","B","50"
"11261","713","0.0","","1.0","0.0","0.0","B","50"
"11278","710","0.0","0.0","2.0","0.0","0.0","C","31,50"
"11278","711","0.0","0.0","2.0","0.0","0.0","C","31,50"
"11278","713","0.005","0.007071067811865475","2.0","0.0","0.01","C","31,50"
"11282","710","0.0","0.0","2.0","0.0","0.0","C","31,50"
"11282","711","0.0","0.0","2.0","0.0","0.0","C","31,50"
"11282","713","0.0","0.0","2.0","0.0","0.0","C","31,50"
"11283","710","0.0","0.0","2.0","0.0","0.0","C","50,89"
"11283","711","0.0","0.0","2.0","0.0","0.0","C","50,89"
"11283","712","0.0","","1.0","0.0","0.0","C","89"
"11283","713","0.0","0.0","2.0","0.0","0.0","C","50,89"
"11283","715","0.0","","1.0","0.0","0.0","","89"
"11283","716","0.0","","1.0","0.0","0.0","","89"
"11292","710","0.0","","1.0","0.0","0.0","B","50"
"11292","711","0.0","","1.0","0.0","0.0","B","50"
"11292","713","0.0","","1.0","0.0","0.0","B","50"
"11298","710","0.0","","1.0","0.0","0.0","B","50"
"11298","711","0.0","","1.0","0.0","0.0","B","50"
"11298","713","0.0","","1.0","0.0","0.0","B","50"
"11299","710","0.0","","1.0","0.0","0.0","B","50"
"11299","711","0.0","","1.0","0.0","0.0","B","50"
"11299","713","0.0","","1.0","0.0","0.0","B","50"
"11300","710","0.0","0.0","3.0","0.0","0.0","C","73"
"11300","711","0.0","0.0","3.0","0.0","0.0","C","73"
"11300","712","0.0","0.0","3.0","0.0","0.0","C","73"
"11300","713","0.0","0.0","3.0","0.0","0.0","C","73"
"11300","714","0.0","","3.0","0.0","0.0","","73"
"11300","715","0.0","","3.0","0.0","0.0","","73"
"11300","716","0.0","","3.0","0.0","0.0","","73"
"11304","710","0.0","0.0","7.0","0.0","0.0","B","50,73"
"11304","711","0.0014285714285714286","0.0035951592548908334","7.0","0.0","0.01","B","50,73"
"11304","712","0.0","0.0","6.0","0.0","0.0","B","73"
"11304","713","0.0014285714285714286","0.0035951592548908334","7.0","0.0","0.01","B","50,73"
"11304","714","0.0","0.0","6.0","0.0","0.0","","73"
"11304","715","0.0","0.0","6.0","0.0","0.0","","73"
"11304","716","0.0","0.0","6.0","0.0","0.0","","73"
"11305","710","0.0","","1.0","0.0","0.0","B","50"
"11305","711","0.0","","1.0","0.0","0.0","B","50"
"11305","713","0.0","","1.0","0.0","0.0","B","50"
"11306","710","0.0","","1.0","0.0","0.0","B","50"
"11306","711","0.0","","1.0","0.0","0.0","B","50"
"11306","713","0.0","","1.0","0.0","0.0","B","50"
"11312","710","0.0","","1.0","0.0","0.0","B","50"
"11312","711","0.01","","1.0","0.01","0.01","B","50"
"11312","713","0.01","","1.0","0.01","0.01","B","50"
"11313","710","0.0","","1.0","0.0","0.0","B","50"
"11313","711","0.0","","1.0","0.0","0.0","B","50"
"11313","713","0.0","","1.0","0.0","0.0","B","50"
"11333","710","0.0","0.0","2.0","0.0","0.0","C","31,50"
"11333","711","0.0","0.0","2.0","0.0","0.0","C","31,50"
"11333","713","0.0","0.0","2.0","0.0","0.0","C","31,50"
"11352","710","0.0","0.0","2.0","0.0","0.0","C","31,50"
"11352","711","0.0","0.0","2.0","0.0","0.0","C","31,50"
"11352","713","0.0","0.0","2.0","0.0","0.0","C","31,50"
"11355","710","0.0","","1.0","0.0","0.0","B","50"
"11355","711","0.0","","1.0","0.0","0.0","B","50"
"11355","713","0.0","","1.0","0.0","0.0","B","50"
"11358","710","0.0","","1.0","0.0","0.0","B","50"
"11358","711","0.0","","1.0","0.0","0.0","B","50"
"11360","710","0.0","0.0","2.0","0.0","0.0","C","31,89"
"11360","711","0.0","0.0","2.0","0.0","0.0","C","31,89"
"11360","712","0.0","","1.0","0.0","0.0","C","89"
"11360","713","0.0","0.0","2.0","0.0","0.0","C","31,89"
"11360","715","3.0E-4","","1.0","3.0E-4","3.0E-4","","89"
"11360","716","1.0E-4","","1.0","1.0E-4","1.0E-4","","89"
"11365","710","0.0","","1.0","0.0","0.0","B","50"
"11365","711","0.0","","1.0","0.0","0.0","B","50"
"11365","713","0.0","","1.0","0.0","0.0","B","50"
"11367","710","0.0","","1.0","0.0","0.0","D","89"
"11367","711","0.0","","1.0","0.0","0.0","D","89"
"11367","712","0.0","","1.0","0.0","0.0","D","89"
"11367","713","0.0","","1.0","0.0","0.0","D","89"
"11367","715","1.0E-4","","1.0","1.0E-4","1.0E-4","","89"
"11367","716","0.0","","1.0","0.0","0.0","","89"
"11422","710","0.0","","1.0","0.0","0.0","B","50"
"11422","711","0.0","","1.0","0.0","0.0","B","50"
"11422","713","0.0","","1.0","0.0","0.0","B","50"
"11423","710","0.0","","1.0","0.0","0.0","D","89"
"11423","711","0.0","","1.0","0.0","0.0","D","89"
"11423","712","0.0","","1.0","0.0","0.0","D","89"
"11423","713","0.0","","1.0","0.0","0.0","D","89"
"11423","715","0.0","","1.0","0.0","0.0","","89"
"11423","716","0.0","","1.0","0.0","0.0","","89"
"11429","710","0.0","","1.0","0.0","0.0","B","50"
"11429","711","0.0","","1.0","0.0","0.0","B","50"
"11429","713","0.0","","1.0","0.0","0.0","B","50"
"11435","710","0.0","","1.0","0.0","0.0","B","50"
"11435","711","0.0","","1.0","0.0","0.0","B","50"
"11435","713","0.0","","1.0","0.0","0.0","B","50"
"11436","710","0.0","","1.0","0.0","0.0","B","50"
"11436","711","0.0","","1.0","0.0","0.0","B","50"
"11436","713","0.0","","1.0","0.0","0.0","B","50"
"11450","710","20.339745885714283","12.798540021836288","35.0","0.006106","54.9","B","2,24,34,68,73,87,100"
"11450","711","22.57039285714286","16.917898325328","35.0","0.04375","62.07","B","2,24,34,68,73,87,100"
"11450","712","7.566428571428571","4.7014329102599115","28.0","0.0","22.6","B","2,68,73,87,100"
"11450","713","48.950995885714285","30.322258578096978","35.0","0.049856","120.94","B","2,24,34,68,73,87,100"
"11450","714","0.0","0.0","8.0","0.0","0.0","","2,24,73"
"11450","715","0.0","0.0","8.0","0.0","0.0","","2,24,73"
"11450","716","0.0","0.0","8.0","0.0","0.0","","2,24,73"
"11451","710","7.4125","0.3423265984407288","4.0","6.85","7.6","C","22,24"
"11451","711","7.06","0.07302967433402173","4.0","6.94","7.1","C","22,24"
"11451","712","4.6","0.0","3.0","4.6","4.6","C","22"
"11451","713","17.9225","2.514959409877888","4.0","13.79","19.3","C","22,24"
"11451","714","0.0","","1.0","0.0","0.0","","24"
"11451","715","0.0","","1.0","0.0","0.0","","24"
"11451","716","0.0","","1.0","0.0","0.0","","24"
"11452","710","12.862698412698412","8.045854324523283","63.0","0.0","47.65","B","9,23,31,52,64,73,78,89,97"
"11452","711","18.76506349206349","11.219032020841343","63.0","0.0","60.03","B","9,23,31,52,64,73,78,89,97"
"11452","712","2.876938775510204","1.5942278570160777","49.0","0.0","8.41","B","52,73,89"
"11452","713","34.39401612903226","19.81252970062431","62.0","0.0","107.12","B","9,23,31,52,64,73,89,97"
"11452","714","0.0","0.0","12.0","0.0","0.0","","31,64,73"
"11452","715","0.031116666666666667","0.07621995582960323","10.0","0.0","0.1867","","31,73,89,97"
"11452","716","0.3408933333333333","0.34640272323794835","10.0","0.0","0.9196","","31,73,89,97"
"11453","710","5.0","0.0","2.0","5.0","5.0","C","22"
"11453","711","6.7","0.0","2.0","6.7","6.7","C","22"
"11453","712","0.8","0.0","2.0","0.8","0.8","C","22"
"11453","713","12.5","0.0","2.0","12.5","12.5","C","22"
"11457","710","0.0","0.0","3.0","0.0","0.0","C","31,50,89"
"11457","711","0.0","0.0","3.0","0.0","0.0","C","31,50,89"
"11457","712","0.0","","1.0","0.0","0.0","C","89"
"11457","713","0.0","0.0","3.0","0.0","0.0","C","31,50,89"
"11457","715","1.0E-4","","1.0","1.0E-4","1.0E-4","","89"
"11457","716","0.0","","1.0","0.0","0.0","","89"
"11458","710","0.0","0.0","2.0","0.0","0.0","C","50,89"
"11458","711","0.0","0.0","2.0","0.0","0.0","C","50,89"
"11458","712","0.0","","1.0","0.0","0.0","C","89"
"11458","713","0.0","0.0","2.0","0.0","0.0","C","50,89"
"11458","715","1.0E-4","","1.0","1.0E-4","1.0E-4","","89"
"11458","716","0.0","","1.0","0.0","0.0","","89"
"11468","715","1.0E-4","","1.0","1.0E-4","1.0E-4","","89"
"11468","716","0.0","","1.0","0.0","0.0","","89"
"11477","710","0.0","0.0","2.0","0.0","0.0","B","50"
"11477","711","0.0","0.0","2.0","0.0","0.0","B","50"
"11477","713","0.0","0.0","2.0","0.0","0.0","B","50"
"11478","710","0.0","0.0","2.0","0.0","0.0","B","50"
"11478","711","0.0","0.0","2.0","0.0","0.0","B","50"
"11478","713","0.0","0.0","2.0","0.0","0.0","B","50"
"11486","710","0.0","","1.0","0.0","0.0","D","89"
"11486","711","0.0","","1.0","0.0","0.0","D","89"
"11486","712","0.0","","1.0","0.0","0.0","D","89"
"11486","713","0.0","","1.0","0.0","0.0","D","89"
"11507","710","0.0","0.0","2.0","0.0","0.0","C","31,50"
"11507","711","0.01","0.01414213562373095","2.0","0.0","0.02","C","31,50"
"11507","713","0.01","0.01414213562373095","2.0","0.0","0.02","C","31,50"
"11507","714","0.0","","1.0","0.0","0.0","","31"
"11507","715","0.0","","1.0","0.0","0.0","","31"
"11507","716","0.0","","1.0","0.0","0.0","","31"
"11510","710","0.0","0.0","2.0","0.0","0.0","C","50,89"
"11510","711","0.0","0.0","2.0","0.0","0.0","C","50,89"
"11510","712","0.0","","1.0","0.0","0.0","C","89"
"11510","713","0.0","0.0","2.0","0.0","0.0","C","50,89,"
"11510","715","1.0E-4","","1.0","1.0E-4","1.0E-4","","89"
"11510","716","0.0","","1.0","0.0","0.0","","89"
"11529","710","0.0","0.0","3.0","0.0","0.0","C","31,50,89"
"11529","711","0.0","0.0","3.0","0.0","0.0","C","31,50,89"
"11529","712","0.0","","1.0","0.0","0.0","C","89"
"11529","713","0.0","0.0","3.0","0.0","0.0","C","31,50,89"
"11529","715","1.0E-4","","1.0","1.0E-4","1.0E-4","","89"
"11529","716","0.0","","1.0","0.0","0.0","","89"
"11564","710","0.0","0.0","2.0","0.0","0.0","C","31,50"
"11564","711","0.0","0.0","2.0","0.0","0.0","C","31,50"
"11564","713","0.0","0.0","2.0","0.0","0.0","C","31,50"
"11565","710","0.0","","1.0","0.0","0.0","B","50"
"11565","711","0.0","","1.0","0.0","0.0","B","50"
"11565","713","0.0","","1.0","0.0","0.0","B","50"
"11578","710","0.0","","1.0","0.0","0.0","D","89"
"11578","711","0.01","","1.0","0.01","0.01","D","89"
"11578","712","0.0","","1.0","0.0","0.0","D","89"
"11578","713","0.01","","1.0","0.01","0.01","D","89"
"11578","715","3.0E-4","","1.0","3.0E-4","3.0E-4","","89"
"11578","716","1.0E-4","","1.0","1.0E-4","1.0E-4","","89"
"11591","710","0.0","","1.0","0.0","0.0","B","50"
"11591","711","0.0","","1.0","0.0","0.0","B","50"
"11591","713","0.0","","1.0","0.0","0.0","B","50"
"11667","715","7.0E-4","","1.0","7.0E-4","7.0E-4","","89"
"11667","716","1.0E-4","","1.0","1.0E-4","1.0E-4","","89"
"11670","710","0.0","","1.0","0.0","0.0","D","31"
"11670","711","0.0","","1.0","0.0","0.0","D","31"
"11670","713","0.0","","1.0","0.0","0.0","D","31"
"11697","710","0.0","","1.0","0.0","0.0","B","49"
"11697","711","0.0","","1.0","0.0","0.0","B","49"
"11697","713","0.01","","1.0","0.01","0.01","B","49"
"11935","710","0.0","","1.0","0.0","0.0","D","31"
"11935","711","0.0","","1.0","0.0","0.0","D","31"
"11935","713","0.0","","1.0","0.0","0.0","D","31"
"11957","710","0.0","","1.0","0.0","0.0","B","50"
"11957","711","0.0","","1.0","0.0","0.0","B","50"
"11957","713","0.0","","1.0","0.0","0.0","B","50"
"11963","710","0.0","","1.0","0.0","0.0","D","31"
"11963","711","0.0","","1.0","0.0","0.0","D","31"
"11963","713","0.0","","1.0","0.0","0.0","D","31"
"12023","710","0.0","0.0","2.0","0.0","0.0","C","51,89"
"12023","711","0.0","0.0","2.0","0.0","0.0","C","51,89"
"12023","712","0.0","","1.0","0.0","0.0","C","89"
"12023","713","0.01","0.0","2.0","0.01","0.01","C","51,89"
"12023","715","0.0038","","1.0","0.0038","0.0038","","89"
"12023","716","4.0E-4","","1.0","4.0E-4","4.0E-4","","89"
"12036","710","0.002","0.0","3.0","0.002","0.002","C","59"
"12036","711","0.002","0.0","3.0","0.002","0.002","C","59"
"12036","713","0.004","0.0","3.0","0.004","0.004","C","59"
"12036","714","0.005","","3.0","0.005","0.005","","59"
"12036","715","0.026","","3.0","0.026","0.026","","59"
"12036","716","0.005","","3.0","0.005","0.005","","59"
"12038","710","0.0","0.0","3.0","0.0","0.0","C","31,51,89"
"12038","711","0.0","0.0","3.0","0.0","0.0","C","31,51,89"
"12038","712","0.0","","1.0","0.0","0.0","C","89"
"12038","713","0.0","0.0","3.0","0.0","0.0","C","31,51,89"
"12038","714","0.0","","1.0","0.0","0.0","","31"
"12038","715","3.5E-4","4.949747468305833E-4","2.0","0.0","7.0E-4","","31.89"
"12038","716","5.0E-5","7.071067811865475E-5","2.0","0.0","1.0E-4","","31.89"
"12061","710","0.0","0.0","2.0","0.0","0.0","C","51,89"
"12061","711","0.005","0.007071067811865475","2.0","0.0","0.01","C","51,89"
"12061","712","0.0","","1.0","0.0","0.0","C","89"
"12061","713","0.01","0.01414213562373095","2.0","0.0","0.02","C","51,89"
"12061","715","8.0E-4","","1.0","8.0E-4","8.0E-4","","89"
"12061","716","0.018","","1.0","0.018","0.018","","89"
"12078","710","0.0","","1.0","0.0","0.0","B","51"
"12078","711","0.0","","1.0","0.0","0.0","B","51"
"12078","713","0.0","","1.0","0.0","0.0","B","51"
"12087","710","0.0","","1.0","0.0","0.0","D","89"
"12087","711","0.01","","1.0","0.01","0.01","D","89"
"12087","712","0.0","","1.0","0.0","0.0","D","89"
"12087","713","0.01","","1.0","0.01","0.01","D","89"
"12087","715","0.01","","1.0","0.01","0.01","","89"
"12087","716","4.0E-4","","1.0","4.0E-4","4.0E-4","","89"
"12097","710","0.0","","1.0","0.0","0.0","B","51"
"12097","711","0.0","","1.0","0.0","0.0","B","51"
"12097","713","0.01","","1.0","0.01","0.01","B","51"
"12101","710","0.0","0.0","2.0","0.0","0.0","C","51,89"
"12101","711","0.01","0.01414213562373095","2.0","0.0","0.02","C","51,89"
"12101","712","0.0","","1.0","0.0","0.0","C","89"
"12101","713","0.01","0.01414213562373095","2.0","0.0","0.02","C","51,89"
"12101","715","0.0017","","1.0","0.0017","0.0017","","89"
"12101","716","0.0024","","1.0","0.0024","0.0024","","89"
